Depth,Resistivity,Gamma Ray,Total Porosity,Bulk Density,Actual Poisson Ratio(u),Actual Young Modulus(E),Predicted Poisson Ratio(u),Predicted Young Modulus(E)
7520,0.555957578,0.427614412,0.569449589,0.165228963,0.189582161,3430313.737,0.193471683,3477512.214
7520.137879,0.525576863,0.408228021,0.548796805,0.178826527,0.188477049,3539458.522,0.219162071,3532293.811
7521.361931,0.987451261,0.237030728,0.343860575,0.383181669,0.221485109,4681079.557,0.232887795,5606982.826
7522.96099,0.301979922,0.358451358,0.416622484,0.377350255,0.223787159,4560297.11,0.235288374,4778209.652
7523,0.301407949,0.368145694,0.407882065,0.369644258,0.221772697,4529114.775,0.232156699,4939638.63
7523.391464,0.291980923,0.414216217,0.463039054,0.382947013,0.210321239,4391203.576,0.219438463,4550086.393
7523.5,0.289367212,0.426989603,0.478331728,0.386635299,0.207146239,4352966.697,0.212844084,4679045.116
7523.741871,0.297172514,0.442665292,0.547279013,0.357103374,0.203007411,4288063.211,0.205841938,4237682.297
7524,0.305502473,0.459394673,0.620860805,0.325586369,0.198590379,4218797.029,0.200631987,4175485.656
7526.058325,0.357045287,0.536591682,0.52888915,0.308122991,0.198798231,4162353.865,0.199493945,4356339.974
7527.916725,0.300244955,0.410695597,0.123157019,0.899713489,0.202722529,5043591.99,0.202167044,5064201.963
7527.946482,0.306219767,0.407803081,0.123312087,0.907708303,0.202758496,5061009.119,0.202701664,5085634.726
7528,0.314758966,0.403997466,0.124675902,0.914189302,0.202608549,5086390.567,0.202543679,5088323.119
7529.247916,0.337594525,0.402686135,0.322598063,0.669204073,0.187999993,5244733.842,0.204700559,5147094.506
7530.394593,0.399151847,0.475646728,0.505450087,0.357369795,0.190721526,4793740.612,0.196232825,4632898.731
7530.5,0.406389801,0.484043658,0.507296837,0.33967824,0.191736395,4742243.681,0.195696114,4600630.838
7530.881691,0.371609455,0.515392856,0.518380828,0.324530698,0.192668133,4550833.944,0.196595464,4432470.393
7531,0.360828915,0.525109875,0.521816431,0.319835555,0.192956935,4491504.451,0.20030635,4401701.567
7532.309655,0.267626126,0.616660229,0.627819579,0.198429626,0.196028932,3985959.458,0.201501299,4003807.972
7532.5,0.248793979,0.628432111,0.631231943,0.182742806,0.198456555,3940247.764,0.201299948,3925906.955
7532.785643,0.249034226,0.640887887,0.646594318,0.183109353,0.202501593,3925090.842,0.202306656,3915231.711
7533.5,0.264979588,0.668937608,0.715904882,0.204011312,0.20938542,3933873.827,0.200788184,3743637.666
7534.5,0.244586811,0.790616551,0.740499296,0.226990803,0.20486601,3901085.927,0.205158504,3902918.154
7537,0.14673145,0.876952114,0.546188607,0.253558613,0.208638993,3948082.229,0.213491501,3747033.131
7538.021511,0.431293805,0.918407697,0.607377658,0.274982672,0.202287769,4341373.946,0.205860923,4084491.659
7538.357953,0.985034923,0.82784775,0.565655772,0.30306147,0.226406327,4559702.488,0.215288539,3992304.824
7540,0.898954,0.797530703,0.652789095,0.188517383,0.252319902,4383583.06,0.225850782,3916695.834
7541.353427,0.917950648,0.923105811,0.27045859,0.347587496,0.217340053,3735022.496,0.220858846,4116604.838
7546.500732,0.34661292,0.826901787,0.676821247,0.04125775,0.203863969,4204787.204,0.204617516,4187046.084
7547.120199,0.454546789,0.735578942,0.661594079,0.054006235,0.224037554,4620824.366,0.215252266,4317088.63
7547.541271,0.509603762,0.66497222,0.625446063,0.099917737,0.260510329,5029173.573,0.208606714,3819725.606
7549.42014,0.990822861,0.450044123,0.599273467,0.192650618,0.261732601,4927207.012,0.256913555,4408357.856
7549.598066,0.593985619,0.491310964,0.611476806,0.181708552,0.246832054,4780229.663,0.218021481,4220878.014
7550,0.071390532,0.586424907,0.633158012,0.163161522,0.2143875,4471788.561,0.214828401,4278034.393
7550.217533,0.11784313,0.601953578,0.628786572,0.179618943,0.218029063,4494576.796,0.220600172,4289639.911
7550.721574,0.192252625,0.612878322,0.624022043,0.200078511,0.224883011,4558408.609,0.233329377,3625377.986
7551,0.280198418,0.588557316,0.620268168,0.20740952,0.234774851,4664555.393,0.202213456,4145204.483
7551.5,0.46126775,0.525060695,0.584117342,0.190632352,0.235792869,4828655.069,0.231204233,4676476.56
7552.075934,0.217711709,0.506829018,0.526418654,0.236994562,0.218384524,5022903.465,0.211128828,4764957.917
7553,0.412409802,0.480648564,0.454181791,0.338466291,0.240080901,5729366.094,0.222911748,4514224.506
7553.5,0.873001998,0.390821707,0.386176754,0.394073335,0.276154117,6386619.292,0.249245772,4835674.443
7556.412202,0.113733053,0.264597015,0.190984594,0.483715617,0.273025123,5166264.003,0.228052221,5136723.027
7557,0.275136228,0.22096674,0.142899474,0.562153941,0.300465211,5408209.508,0.283563231,5493461.761
7557.5,0.517630704,0.184208333,0.1283058,0.546826359,0.293336557,6050705.342,0.266834727,6498876.05
7557.537019,0.540971919,0.18306565,0.125547033,0.547160643,0.291654658,6089840.936,0.267097607,6505851.295
7557.87946,0.756890837,0.172495208,0.100026922,0.550252958,0.276096184,6451866.435,0.258663956,6561205.09
7558.013007,0.818856165,0.169096158,0.090608275,0.551483639,0.269818863,6585059.146,0.263226311,6778372.121
7558.5,0.29321633,0.181144006,0.0743018,0.55680711,0.239838805,6800683.758,0.242449017,6836869.161
7558.890068,0.137621049,0.193847667,0.126371585,0.542524282,0.22301993,6862691.787,0.2381993,6719326.402
7559,0.092266223,0.197410577,0.140677087,0.538604121,0.218239176,6880794.545,0.230079755,6522104.227
7559.916958,0.216821849,0.168536711,0.247687629,0.529955099,0.239097881,7172010.098,0.239927973,7083965.611
7560.482327,0.354086628,0.13618543,0.217714669,0.55654941,0.256057985,7599482.043,0.24924534,8075739.659
7560.5,0.358371338,0.135174454,0.216460479,0.557472494,0.256555377,7613785.847,0.248662769,8152160.2
7561.344922,0.540517083,0.100373185,0.129216283,0.612954217,0.258859103,8448981.929,0.232612369,8775687.71
7561.367936,0.549498467,0.100036876,0.127281545,0.615279215,0.258877814,8461336.746,0.238733296,8775687.71
7561.987403,0.744682247,0.096608389,0.081499863,0.676390045,0.2586966,8731416.965,0.26980854,8766059.213
7562,0.808788631,0.092490755,0.075190755,0.680354554,0.259524618,8770706.423,0.274249746,8797861.787
7562.772886,0.462647382,0.121634691,0.069592244,0.73050755,0.254662576,8748477.802,0.259076202,8945371.93
7563.735912,0.165198541,0.133795397,0.066596538,0.716402152,0.24903196,8910524.809,0.249546743,8897555.721
7563.845803,0.180895145,0.1315103,0.068144621,0.715772131,0.245627758,9014058.942,0.246801439,8899119.24
7564.676838,0.162210099,0.115996425,0.093380347,0.718459393,0.210824259,9737106.054,0.262965599,8425830.313
7565.5,0.040981937,0.103231369,0.12334247,0.684037927,0.171978388,9771914.666,0.23187834,8960833.437
7565.704204,0.064216744,0.094902385,0.141174754,0.654939794,0.166674539,9827922.51,0.205006208,9182463.596
7566.104802,0.106092931,0.078335984,0.177212431,0.597753357,0.157697348,9942888.894,0.185574366,9313940.805
7566.33878,0.11840251,0.067915635,0.20172119,0.564014292,0.157135756,10026738.6,0.174703749,9615599.599
7567.640213,0.035796084,0.042312545,0.300348011,0.433673617,0.165547618,9638905.921,0.159977416,9648991.388
7569,0.039449778,0.051738155,0.331506037,0.410802975,0.142581056,9536626.869,0.14356202,9561455.739
7570.040472,0.031894352,0.05423178,0.285123464,0.414621066,0.134997516,9648186.94,0.141612929,9524884.83
7570.659939,0.03162639,0.054947736,0.230854494,0.447448127,0.136398459,9810557.968,0.15405074,9461193.889
7570.893798,0.034977141,0.054444584,0.211198804,0.465467458,0.137620776,9894930.793,0.148416076,9767175.476
7571.816658,0.082621816,0.040729788,0.236352604,0.49142552,0.144116242,10305847.68,0.153452802,10290446.21
7573,0.07918418,0.03358337,0.304837395,0.433925049,0.141120663,10662332.99,0.146469062,10360985.37
7573.5,0.087987773,0.029807556,0.319505149,0.429790167,0.14120514,10677443.88,0.142080979,10560767.41
7573.72061,0.110191743,0.026446932,0.324996303,0.425124327,0.141903918,10648203.38,0.143915604,10343919.02
7573.757273,0.11164511,0.025880196,0.325641892,0.424138754,0.142088545,10642375.58,0.144042069,10339115.53
7574.196598,0.129060344,0.019089181,0.333377776,0.412328939,0.144300867,10572542.87,0.144368205,10282446.29
7574.5,0.114783065,0.014302426,0.335580413,0.40170148,0.146634254,10512928.11,0.134769135,10113896.38
7574.996207,0.089798325,0.011635173,0.323496728,0.385221589,0.149653839,10431132.61,0.145632493,10366607.93
7576.854608,0.07213966,0.017292115,0.348861575,0.411344066,0.136158885,10183207.86,0.138067476,10177630.6
7577.400967,0.079397654,0.013099068,0.342044281,0.406241487,0.133083722,10137155.14,0.137162707,10158783.52
7577.528514,0.078527724,0.012758928,0.338148255,0.405661315,0.133150866,10136404.88,0.136802783,10148417.77
7578,0.051683522,0.017753688,0.316912364,0.410232647,0.136339978,10182648.91,0.136536399,10045767.72
7579,0.078846025,0.020410811,0.310022965,0.422922459,0.150044521,10345187.89,0.148694959,10327854.65
7581.810343,0.077413567,0.017978725,0.248964077,0.412051629,0.161493421,10426901.63,0.157377723,10419373.29
7583.257419,0.068762563,0.034069105,0.25942203,0.440808922,0.123722947,10254531.99,0.137917244,10250919.96
7583.716358,0.097282349,0.032455791,0.267211423,0.430208522,0.116870572,10283281.76,0.131306467,10369868.77
7585,0.159506037,0.02127568,0.268834728,0.403412466,0.145344962,10314322.1,0.145072719,10348141.94
7586,0.071517091,0.021942602,0.283650641,0.392552458,0.136565513,10343978.03,0.139577706,10268170.66
7586.146611,0.077432723,0.021534876,0.290421459,0.393790841,0.134457752,10346521.22,0.137542679,10317908.56
7586.511004,0.092394181,0.020608566,0.307351802,0.397000976,0.129148186,10354103.52,0.130619931,10345560.13
7588,0.071486137,0.021905796,0.287280539,0.404648179,0.134781272,10172585.86,0.135831748,10201748.06
7589.243945,0.07023713,0.040045426,0.263097492,0.441310803,0.152175487,10279675.26,0.151117557,10223081.11
7590.38019,0.090914693,0.028227428,0.281444337,0.431310948,0.158410554,10411593.82,0.145591267,10453267.49
7590.415305,0.092222342,0.027676369,0.281678455,0.430064261,0.158567829,10412372.5,0.148274821,10448537.18
7591.102346,0.107077541,0.026896374,0.285828368,0.411470592,0.158626444,10417020.99,0.151775253,10382956.33
7592.960746,0.096620853,0.026205055,0.370447188,0.35782942,0.149437393,10366536.47,0.148397294,10077192.1
7593.5,0.075041481,0.027240232,0.39691829,0.324208075,0.14589251,10216219.1,0.151511431,9647277.166
7593.712106,0.077420156,0.031110975,0.392047344,0.328643647,0.146138921,10149325.56,0.146430371,10005551.32
7594.5,0.095084584,0.043116374,0.365730795,0.366008412,0.146023875,9909438.959,0.152829732,9925276.89
7596.058081,0.063429099,0.047868034,0.327110811,0.414117599,0.133884713,9855682.187,0.142728707,9869046.413
7596.092046,0.063917068,0.047700623,0.326059167,0.414635907,0.133904776,9859888.613,0.142689524,9852284.995
7596.568034,0.074674149,0.038172934,0.330231936,0.420409273,0.141083887,9946535.868,0.146528302,10024425.48
7597,0.120770388,0.027792577,0.353655826,0.40671562,0.144518409,9962002.363,0.147253594,10037455.35
7597.044022,0.120076693,0.02731876,0.353623217,0.404284423,0.143917564,9955935.652,0.144373098,10024697.5
7597.297015,0.115538195,0.02478314,0.352677865,0.391006467,0.140424786,9921821.384,0.142089647,10011410.25
7598,0.079068251,0.02583878,0.317282762,0.384116347,0.129001094,9859491.173,0.135337573,9942934.551
7598.947974,0.084948803,0.033592841,0.313123928,0.42072311,0.148068108,10118893.7,0.149053009,10177224.86
7599.155415,0.087363492,0.034062305,0.327289669,0.408515479,0.152518734,10138697.46,0.149784212,10070371.96
7599.423962,0.090489469,0.034670058,0.34562818,0.392711875,0.15828037,10164334.76,0.15424283,10095907.68
7599.774882,0.084797369,0.038780514,0.364411944,0.368959287,0.154747163,10022828.68,0.1510668,9861980.623
7599.89995,0.082768705,0.04024548,0.371106475,0.360493869,0.153487928,9972395.933,0.151033714,9846447.849
7600.375938,0.048702785,0.05219091,0.390806371,0.347790623,0.1346723,9630241.692,0.139856084,9422383.391
7600.5,0.038186113,0.055684661,0.395658938,0.345833036,0.128985136,9533569.309,0.137164885,9218624.227
7600.826776,0.036396652,0.06643412,0.404373599,0.344652696,0.115406096,9317093.024,0.127213045,9242373.972
7601.327914,0.034220855,0.076660034,0.412296933,0.348655709,0.106601174,9144372.975,0.117154607,9106532.195
7602,0.040578916,0.072580521,0.41388251,0.343955704,0.12066711,9132773.13,0.126375955,9164850.823
7602.872217,0.054139037,0.051530238,0.397597063,0.304617963,0.147649515,9070176.647,0.147810283,9131605.155
7604.730617,0.0524472,0.021905777,0.335267624,0.338515371,0.153859549,9588990.255,0.150294407,9599414.348
7604.731077,0.050983456,0.021673183,0.334817139,0.338711464,0.153589826,9590252.285,0.150034997,9581470.15
7605,0.045785306,0.020200008,0.325135195,0.350086737,0.155756302,9755191.494,0.149727693,9666848.962
7605.381794,0.065905412,0.022457432,0.319591702,0.362897579,0.164000505,9970835.484,0.156614513,10004069.19
7606.087794,0.087130741,0.034830515,0.318505015,0.377834968,0.176936333,10148125.5,0.158848904,10130390.76
7606.5,0.066261098,0.043207774,0.300244463,0.39944393,0.178078892,10121680.05,0.1527833,10038479.58
7606.589018,0.066581613,0.043991757,0.298474636,0.404732535,0.176761733,10103156.38,0.16071223,10060143.75
7607.208485,0.084145675,0.045309679,0.291855605,0.430206495,0.167655679,9990149.983,0.163911551,10101179.77
7607.515758,0.109212914,0.04153887,0.294644137,0.4306854,0.163218403,9951364.641,0.160594649,10139409.76
7607.984662,0.136500581,0.035205723,0.293324162,0.416311081,0.161358239,9979526.698,0.159467237,10013508.73
7609.286095,0.042202205,0.049075634,0.342760869,0.421765154,0.159171825,9818332.81,0.15078109,9510316.518
7609.41971,0.03516041,0.051781037,0.359468864,0.421879461,0.156972002,9772965.574,0.146342698,9310230.113
7609.5,0.030928932,0.053406738,0.369508853,0.421948148,0.155650108,9745703.995,0.144669042,9264103.124
7611.5,0.101864595,0.043151179,0.297059041,0.410066301,0.148424009,10337062.29,0.154361536,10180153.93
7611.888963,0.103747884,0.038101371,0.255508954,0.425373036,0.14861954,10500993.88,0.142021311,10394260.68
7612.275638,0.114110561,0.031433326,0.22784327,0.435768798,0.146131374,10564242.68,0.141573359,10549651.82
7613,0.122848532,0.017455486,0.20268168,0.455692593,0.141311727,10591254.15,0.135922279,10597929
7614.655578,0.067213678,0.009962292,0.307920757,0.39759514,0.121057002,10402082.11,0.125549108,10353533.23
7615.5,0.101043882,0.001298264,0.284687755,0.412466434,0.126686352,10273875.76,0.136483066,10369317.24
7615.793264,0.109081826,0.000536795,0.26835063,0.426306959,0.137327969,10360300.04,0.134643507,10386727.5
7617.119955,0.155783176,0.011035309,0.237048574,0.423194277,0.158138007,10622283.61,0.156138907,10604632.84
7618.396132,0.098896398,0.039939904,0.26424933,0.42287807,0.138531487,10399181.94,0.141486673,10383781.74
7618.5,0.100381815,0.042608115,0.263649159,0.425346356,0.137094409,10375139.65,0.14340512,10272001.69
7618.93947,0.103864708,0.050262559,0.239167257,0.444812899,0.138447354,10330566.37,0.144573108,10264452.1
7619,0.104344423,0.051316842,0.235795244,0.447494118,0.138633702,10324427.08,0.142230317,10268594.02
7619.415458,0.079468219,0.051938034,0.209388644,0.473281899,0.144792754,10376619.46,0.151944675,10091336.86
7619.697566,0.082718051,0.049846332,0.193623842,0.487468582,0.150168055,10452342.42,0.155168595,10263723.34
7620.217289,0.115665063,0.043054452,0.156673456,0.503631918,0.160823771,10638498.4,0.158914768,10457422.58
7620.348283,0.125438671,0.041215703,0.14608529,0.50673089,0.163484609,10687393.53,0.170409982,10582537.15
7620.367434,0.127088094,0.040927839,0.144345974,0.507037625,0.16386988,10694838.33,0.170462865,10582652.51
7621,0.160169145,0.033371954,0.083487666,0.50649937,0.171008977,10896299.14,0.172166076,10849648.9
7621.31941,0.172184096,0.031761492,0.089970983,0.495341548,0.166756665,10913702.53,0.162574291,10846742.71
7621.456223,0.173425774,0.031086239,0.103163878,0.491171656,0.162642,10902934.22,0.159216832,10858353.1
7621.5,0.1789772,0.030850957,0.093636566,0.489033055,0.16435246,10923542.19,0.159781388,10838538.42
7622,0.17479105,0.028415678,0.165123342,0.475155058,0.144191164,10843474.05,0.141551922,10738079.83
7622.747374,0.110277828,0.025131433,0.21411895,0.471103973,0.114271514,10709973.67,0.118369921,10670363.41
7623.223362,0.119291419,0.024571199,0.223009238,0.468878316,0.109120039,10655242.02,0.110984568,10643153.97
7624.5,0.137651803,0.027056713,0.184754426,0.466433782,0.134044407,10566190.8,0.133012558,10601791.88
7625,0.136495997,0.027275037,0.17060523,0.482474276,0.136964469,10622564.48,0.138463046,10666220.33
7625.127314,0.142560001,0.02690242,0.169322565,0.483363756,0.1370553,10641797.82,0.137788106,10677724.48
7625.603302,0.170646959,0.025815838,0.166838144,0.486355403,0.137687097,10707613.72,0.1382076,10723769.59
7626.07929,0.198410292,0.026376635,0.174077665,0.487057268,0.139322219,10729336.49,0.140310986,10586552.51
7628.45923,0.041875904,0.062664152,0.355082273,0.387352834,0.139042267,9902114.808,0.142989831,9525098.386
7628.5,0.042434498,0.062666183,0.358470998,0.384140111,0.138896568,9893123.326,0.143673786,9508412.658
7630.5,0.031560627,0.055724213,0.354322542,0.37532378,0.148558343,9217447.429,0.149504412,9265394.781
7630.83917,0.043746429,0.047510642,0.357387858,0.368617925,0.156442051,9215588.974,0.152667618,9424859.83
7631.315158,0.060359997,0.040833909,0.375277495,0.357948775,0.164245318,9307163.673,0.160541551,9554714.737
7632.711904,0.060188799,0.039315665,0.387484818,0.328420548,0.166452632,9698015.61,0.164855515,9656034.119
7633.21911,0.055271382,0.04148625,0.368713653,0.35581859,0.168308979,9693758.051,0.164192752,9551157.31
7633.5,0.04905421,0.043835276,0.358767316,0.373493976,0.167674529,9647208.479,0.154296077,9347209.897
7635.59905,0.048850553,0.048506888,0.25999354,0.409315777,0.100212695,9197988.446,0.114248734,9290779.504
7637.562361,0.077900894,0.025756571,0.363352861,0.363175059,0.159566062,9772845.132,0.149198418,9801649.744
7638.568356,0.06660894,0.03661172,0.433091446,0.283533482,0.163062935,9566308.796,0.166412721,9531131.241
7638.930965,0.052661932,0.044339585,0.395484725,0.259250952,0.153531109,9394341.379,0.154582645,9250080.238
7639.420761,0.056702312,0.047016559,0.346782526,0.268305275,0.145634703,9304767.928,0.146650673,9369114.815
7639.882941,0.074419599,0.040211278,0.336690125,0.303361051,0.144938202,9385865.782,0.147725923,9487712.773
7640,0.079566296,0.037970392,0.336395289,0.313514413,0.14514254,9415538.182,0.148373737,9602399.098
7640.358929,0.090485726,0.029038502,0.335544433,0.338608172,0.144333018,9549417.854,0.151031399,9875033.197
7640.5,0.094777404,0.025527989,0.335210016,0.348470806,0.144014851,9602036.763,0.147704485,9767362.31
7641.898629,0.072635246,0.029444347,0.364748306,0.379434594,0.124561817,9509625.571,0.136545248,9687638.452
7644.166833,0.047018152,0.057311559,0.428902911,0.35893709,0.119353874,9221176.261,0.143467177,9205659.915
7644.995963,0.041418907,0.057665091,0.441697439,0.321419233,0.159333619,9190548.833,0.160219692,9175293.495
7645.5,0.043948568,0.058149277,0.440699311,0.334070008,0.172423176,9138539.144,0.161519776,9182333.433
7648.32911,0.058179818,0.045447002,0.322131305,0.337842255,0.152214891,9523503.184,0.153009276,9550086.442
7648.5,0.055103961,0.048966136,0.299799985,0.344502269,0.145229721,9480914.978,0.146210473,9464067.336
7648.926713,0.041778194,0.056668322,0.275712601,0.365695466,0.135836253,9317589.352,0.137665017,9297679.557
7649.630544,0.029367809,0.062465011,0.313160366,0.394722244,0.13685401,9109899.327,0.14222522,9175318.389
7650.28126,0.039310953,0.061148455,0.374075009,0.397434245,0.142027453,9093100.851,0.14182528,9157962.497
7650.931977,0.056813299,0.058101331,0.424133007,0.375535197,0.143740929,9177356.744,0.145107933,9234783.791
7651.810099,0.076955508,0.052356587,0.370621967,0.369138802,0.14339323,9240817.286,0.144683026,9354286.712
7652,0.081099332,0.051588454,0.344469961,0.373707849,0.143473373,9250655.378,0.143922258,9469694.354
7652.233411,0.065469493,0.052123919,0.309715061,0.393298832,0.143075646,9281234.23,0.12132842,9237396.274
7653.668499,0.043627345,0.070060065,0.254571403,0.499098479,0.154580702,9383022.255,0.162331603,9352153.776
7654.287966,0.029744999,0.084140316,0.317800601,0.492855027,0.155894978,9249817.523,0.161839293,9225746.706
7654.836279,0.033482022,0.09504302,0.354423966,0.466658218,0.151917527,9125689.487,0.155223358,9081033.672
7655,0.035734647,0.097673515,0.36143418,0.457118414,0.150164437,9091657.464,0.153047537,9049372.017
7655.486996,0.03851996,0.0998618,0.370958357,0.43515321,0.148044316,9043717.101,0.148666294,9028955.025
7657.5,0.038139305,0.101039459,0.248166531,0.469166607,0.171916681,8740788.295,0.173955347,8760351.338
7658.089863,0.039838254,0.096763855,0.248140002,0.502120464,0.174134871,8931289.744,0.173474377,8974947.878
7658.446473,0.069687313,0.091202767,0.270964731,0.493985069,0.174539274,9030187.583,0.179490452,9092871.944
7658.74058,0.087055534,0.089014762,0.29057314,0.472536947,0.175159085,9020633.03,0.177336486,9017137.351
7659.398449,0.089631734,0.098581499,0.333584488,0.419460581,0.174394221,8836435.507,0.172138711,8908546.822
7659.5,0.08674642,0.101391642,0.340099267,0.411492122,0.174045627,8796195.415,0.177475233,8847175.658
7659.863168,0.058766448,0.120192267,0.364968299,0.402837044,0.171581287,8590413.156,0.173929806,8669265.881
7660.482635,0.03064999,0.151961102,0.376158165,0.407851297,0.171379611,8226861.69,0.172399323,8439083.708
7661.102102,0.015924484,0.174849846,0.360591397,0.434737596,0.170399234,7996253.733,0.173682766,8050856.283
7661.343448,0.010846166,0.181217148,0.352014343,0.447470133,0.169357186,7953501.424,0.173486387,7949223.811
7662,0.009744029,0.172815679,0.321579376,0.468263587,0.167385357,8157197.425,0.174496961,8149682.969
7662.960503,0.07026884,0.100493721,0.258540804,0.455480933,0.191415181,8808969.156,0.181195302,8890325.252
7663.5,0.092344618,0.072012574,0.238610267,0.449799197,0.202100592,9174054.392,0.19064929,9528087.285
7663.579969,0.083949968,0.074814542,0.240587027,0.448860784,0.198646745,9218597.973,0.193066191,9421058.216
7664.158329,0.075253815,0.074729564,0.239185636,0.443731157,0.190211427,9515131.573,0.189432146,9482950.286
7664.597032,0.085812816,0.079596375,0.234289791,0.443585431,0.183774222,9563146.038,0.185032843,9511048.529
7666.5,0.01524502,0.128574346,0.245129269,0.525866781,0.189010029,8318769.904,0.190178743,8397970.783
7666.549183,0.013924938,0.129877252,0.249873053,0.524267902,0.188821984,8292810.47,0.190271531,8316900.867
7667.296771,0.00074176,0.142349938,0.301313507,0.495380728,0.19011933,7969111.514,0.191141479,7958162.474
7667.490245,3.56E-05,0.142695537,0.306501867,0.486102643,0.192088804,7913206.985,0.194714574,7888209.462
7667.850617,0.002534177,0.139007417,0.309984183,0.479052605,0.198965697,7866795.075,0.200544848,7830345.799
7667.916238,0.003019615,0.138301235,0.310568902,0.477850583,0.200243556,7858804.91,0.201672021,7817727.61
7668,0.003613884,0.13742864,0.311356397,0.476248188,0.201853345,7848221.83,0.202612816,7820315.295
7668.501334,0.007820967,0.134110326,0.329318035,0.470550979,0.209796414,7776738.842,0.207768989,7785243.051
7669.394197,0.006027465,0.147201138,0.332945677,0.466130608,0.209754873,7612367.731,0.205486664,7704688.263
7669.5,0.005457264,0.149719581,0.330468924,0.466718947,0.209191529,7595410.479,0.204263511,7673953.428
7670.346173,0.003388992,0.159415935,0.306597704,0.506891645,0.202352031,7606837.181,0.196116981,7695871.461
7670.394105,0.003523299,0.158953883,0.305646047,0.508870251,0.201615456,7621075.467,0.195732509,7695593.498
7670.5,0.003759103,0.159363774,0.302540929,0.515577101,0.200836806,7623792.967,0.195147352,7667213.466
7672.252506,0.028134899,0.119883616,0.225105582,0.475767467,0.184858352,8682828.787,0.184784254,8672400.199
7672.405635,0.036262404,0.114370944,0.216088747,0.461790496,0.185483851,8762087.305,0.185220733,8744671.134
7672.5,0.041254461,0.11097932,0.210608193,0.453197405,0.185859089,8810801.271,0.186996418,8789319.039
7672.871973,0.048069114,0.101120392,0.235181914,0.430835744,0.181364427,8936779.706,0.180043077,8876012.504
7673.707069,0.037437361,0.084260207,0.334124042,0.391563551,0.170669056,9250892.227,0.167444818,9242145.421
7674.357786,0.044468469,0.074198121,0.39053732,0.375839648,0.175712471,9413833.014,0.173818507,9303954.764
7675.5,0.047760631,0.071169921,0.354026224,0.391269219,0.177025267,9127619.704,0.173041831,9275114.83
7675.969307,0.029753729,0.072767421,0.3401102,0.408788806,0.162949926,9064195.737,0.160428011,9156321.826
7677.61137,0.039850416,0.061192592,0.368218697,0.412631892,0.161361214,9107669.429,0.157622214,9136957.313
7677.961981,0.041776274,0.061342731,0.359959256,0.411432112,0.169418708,9140436.61,0.16593363,9178196.394
7678.5,0.022379855,0.066821865,0.337654641,0.41153965,0.175097429,9200953.632,0.162602209,9113836.689
7679,0.021141522,0.068556298,0.318097637,0.399016183,0.172844049,9260215.51,0.171092828,9179834.201
7679.389945,0.028863652,0.066773737,0.317750996,0.394864777,0.169648976,9305852.53,0.165425029,9192737.108
7679.5,0.031043085,0.066270641,0.317653159,0.393693116,0.168747224,9318732.767,0.162716604,9264007.946
7680.214238,0.040345483,0.062613047,0.364848831,0.385444523,0.168844949,9316134.818,0.145276891,9365274.909
7680.305575,0.041487703,0.062817162,0.371873332,0.383825616,0.169454085,9307615.911,0.142818376,9317798.082
7680.341921,0.041951368,0.062768768,0.374477776,0.383290228,0.169581371,9305805.411,0.143951909,9295097.001
7681.769885,0.022077363,0.105774319,0.400031706,0.402580416,0.170815065,8993502.487,0.163637648,8618912.359
7682.783443,0.006550832,0.134840458,0.415064409,0.403671021,0.162560189,8693661.512,0.16339133,8692998.922
7683.5,0.012587508,0.121020129,0.362323135,0.408022623,0.170706829,8668186.713,0.172291357,8646776.332
7685.101801,0.025992672,0.054689815,0.311777709,0.449655997,0.155260242,9325962.098,0.155677252,9426672.334
7685.5,0.033061923,0.044903774,0.342692051,0.42009458,0.146994754,9307938.435,0.150560977,9411109.109
7687.5,0.027053573,0.038765464,0.409585895,0.361255674,0.154720475,9421994.78,0.157034886,9337565.264
7687.739178,0.029669028,0.043313894,0.42828927,0.353937237,0.152661782,9350339.645,0.160793855,9206619.801
7688,0.031621769,0.048147247,0.448329506,0.346427129,0.150837915,9278128.425,0.151120813,9238779.549
7688.433717,0.028884356,0.055888859,0.470049085,0.334904223,0.142238395,9101442.865,0.143842091,8951315.44
7688.909705,0.021076493,0.058310336,0.467662456,0.340075329,0.140274384,9005332.421,0.146817611,8963499.511
7688.978111,0.022386143,0.05841572,0.463810781,0.342794963,0.141603725,9011868.293,0.147057871,8951004.238
7690,0.031695572,0.060632882,0.41040077,0.387728429,0.165851864,9216875.753,0.155433156,9220320.11
7690.813657,0.026547974,0.058194642,0.405674428,0.379702861,0.169662923,9330937.945,0.162252127,9248251.714
7691.455979,0.031923789,0.049828447,0.396486518,0.369967024,0.160615567,9288068.991,0.151955076,9219589.307
7692.075446,0.028045546,0.044144129,0.38704891,0.380022361,0.156331213,9275196.938,0.155633474,9280601.502
7693.228576,0.021459198,0.039757642,0.412045638,0.385099319,0.172119445,9440753.175,0.169612425,9384508.655
7694.145573,0.019747067,0.046266494,0.478693785,0.342163026,0.155711817,9205876.349,0.143662333,9041038.641
7697.953477,0.069755529,0.023233497,0.413446003,0.30553157,0.156836821,9298852.923,0.15888195,9611378.521
7698,0.070896935,0.022315668,0.416030817,0.302915805,0.159371629,9306936.894,0.158224349,9634765.014
7698.889581,0.021255238,0.026275019,0.446257901,0.287774652,0.154741558,9205181.83,0.154245754,9146778.174
